Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Dexterity,"Dexterity offers robots as a service solution for logistics, warehousing, and supply chain operations. The company provides a 'robots as a service' model, which allows businesses to efficiently integrate robotics into their supply chain operations. Dexterity's flagship product, DexR, is a two-armed robot designed for tasks like truck loading, equipped with machine vision and force sensing technologies.",2017,291200000.0,5,2025-03-11,95000000.0,Redwood City,California,United States,Lightspeed Venture Partners|Ballistic Ventures|Kleiner Perkins|Obvious Ventures|Liquid 2 Ventures,Samir Menon,375,"""Robotics Automation for Supply Chain and Warehousing""",https://www.dexterity.ai/,https://www.linkedin.com/company/dexterityinc,Active,4.5,12.1,4.2,50,mature,0.85,4.5,4.0,2.1,4.0
Bear Robotics,"Bear Robotics addresses the increased pressure faced by the restaurant industry around wages, labor supply, and cost efficiencies. It aims to revolutionize the restaurant and food service industry using robotics and AI. The company makes robots that help customers receive an improved dining experience, employees with greater job satisfaction, and owners of restaurants with an increase in profits.",2017,175750000.0,7,2024-03-11,60000000.0,Redwood City,California,United States,LG Electronics|SoftBank|Vela Partners|TIPS Program|Woowa Bros,Brennand Pierce|Fangwei Li|John Ha|Juan Higueros,375,"""Robotic Solutions for Restaurant Automation and Efficiency""",https://bearrobotics.ai/,https://www.linkedin.com/company/bear-robotics-inc,Active,3.5,12.0,3.8,25,unknown,0.85,4.2,3.8,0.5,3.9
Anduril Industries,Anduril Industries is a defense product company that builds technology for military agencies and border surveillance. Anduril commits top technical talent to solve complex national security challenges. The company is building the next generation of technology that will aid and protect those who serve on the front lines defending the nation and its interests. Andurils' mission is to develop innovative technology that enables America and its allies to maintain global leadership now and into the future.,2017,6195000000.0,11,2025-06-05,2500000000.0,Costa Mesa,California,United States,Andreessen Horowitz|General Catalyst|BlackRock|Founders Fund|Valor Equity Partners,Brian Schimpf|Joseph Chen|Matt Grimm|Palmer Luckey|Trae Stephens,3000,"""Defense Technology for National Security and Surveillance""",https://www.anduril.com/,https://www.linkedin.com/company/andurilindustries,Active,14.0,8.0,3.8,25,unknown,0.85,4.3,3.8,1.8,3.9
Outcomes4Me,"Outcomes4Me provides an AI-powered digital platform designed to assist cancer patients in managing their care. The platform integrates clinical guidelines, genomic data, and clinical trial information to offer personalized treatment options. Patients can access features such as symptom tracking, medication management, and tailored clinical trial matching. Outcomes4Me also facilitates the organization and understanding of medical records, enabling users to make informed decisions in collaboration with their healthcare providers. The platform is developed in collaboration with experts in oncology and aims to support patients throughout their treatment journey.",2017,37700000.0,3,2025-05-29,21000000.0,Boston,Massachusetts,United States,Sierra Ventures|LabCorp|Salica|Asset Management Ventures (AMV)|IRA Capital,Maya R. Said|Osama E. Rahma,30,"""AI-Driven Oncology Patient Management Solutions""",https://www.outcomes4me.com/,https://www.linkedin.com/company/outcomes4me,Active,0.15,30.0,3.5,20,growth,0.85,4.0,3.5,0.5,3.8
Weights & Biases,"Weights & Biases offers performance visualization tools for machine learning. It helps companies turn deep learning research projects into deployed software by helping teams track their models, visualize model performance, and easily automate training and improving models.",2017,250000000.0,7,2023-09-01,,San Francisco,California,United States,Gaingels|NVIDIA|Insight Partners|Bond|Coatue,Chris Van Pelt|Lukas Biewald|Shawn Lewis,375,"""Machine Learning Model Management and Visualization Tools""",https://www.wandb.ai/,https://www.linkedin.com/company/wandb,Active,2.5,12.0,3.8,20,unknown,0.85,4.0,3.5,0.8,3.7
GigaIO,"Headquartered in Carlsbad, California, GigaIO democratizes AI and HPC architectures by delivering the elasticity of the cloud at a fraction of the TCO (Total Cost of Ownership). With its universal dynamic infrastructure fabric, FabreX™, and its innovative open architecture using industry-standard PCI Express/soon CXL technology, GigaIO breaks the constraints of the server box, liberating resources to shorten time to results. Data centers can scale up or scale out the performance of their systems, enabling their existing investment to flex as workloads and business change over time. For more information, contact info@gigaio.com or visit www.gigaio.com.",2017,40200000.0,4,2025-07-17,21000000.0,Carlsbad,California,United States,Cerberus Capital Management|SK Hynix|Impact Venture Capital|Mark IV Capital|CerraCap Ventures,Alan Benjamin|Joey Maitra,30,"""Dynamic Infrastructure for AI and HPC Solutions""",http://gigaio.com/,https://www.linkedin.com/company/gigaionet.com/,Active,5.0,25.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.9
Notable,"Notable is the AI platform for healthcare operations. Deployed at over 10,000 sites of care, Notable automates over a million repetitive workflows every day across Registration and Intake, Scheduling and Referrals, Assistant, Authorizations, Care Gap Closure, and HCC Chart Review. The result: personalized, streamlined care for patients, the elimination of burdensome manual work for caregivers, and improved financial health for healthcare providers.",2017,119200000.0,4,2021-11-03,100000000.0,San Mateo,California,United States,8VC|ICONIQ Growth|Oak HC/FT|Greylock|Maverick Ventures,Adam Ting|Justin White|Pranay Kapadia,375,"""AI-Driven Healthcare Operations Automation Solutions""",http://notablehealth.com/,https://www.linkedin.com/company/notablehealth/,Active,1.2,40.0,3.5,20,growth,0.85,3.8,3.2,0.5,3.7
Syntiant,"Syntiant is moving artificial intelligence and machine learning from the cloud to edge devices. Syntiant’s advanced chip solutions merge deep learning with semiconductor design to produce ultra-low-power, high performance, deep neural network processors for always-on applications in battery-powered devices, such as smartphones, smart speakers, earbuds, hearing aids, and laptops.",2017,91372257.0,6,2024-12-28,,Irvine,California,United States,Alumni Ventures|Microsoft|Bosch Ventures|Khazanah Nasional|Amazon Alexa Fund,Jeremy Holleman|Kurt Busch|Pieter Vorenkamp|Steph Bailey,3000,"""Edge AI Semiconductor Solutions for Battery-Powered Devices""",https://www.syntiant.com/,https://www.linkedin.com/company/syntiant-corp,Active,1.5,25.0,3.8,20,growth,0.85,4.2,3.8,0.5,3.5
ThroughPut,"ThroughPut solves the “Data-to-Dollars” Problem with it's AI Software. Leveraging your existing Data, ThroughPut AI software solves your Operational Inefficiencies across your end-to-end global Supply Chain, so your existing Teams can Increase Output, Profitability & Inventory Turns immediately.  ThroughPut's goal is to eliminate $25 Trillion of annual Industrial Operational Waste dragging down the $90 Trillion global Economy. By freeing-up working capital, organizations are free to reinvest across all their shareholders, including investors, workers, capital equipment, stockholders, partners, their communities, and ultimately the world.",2017,10975000.0,5,2022-05-01,,Palo Alto,California,United States,Plug and Play|Team Ignite Ventures|Innova Memphis|Sacramento Angels|Bishop Ranch Intelligence Innovation Accelerator,Ali Hasan Raza|Bhaskar Ballapragada|Seth Page,30,"""AI-Driven Supply Chain Optimization Software""",https://throughput.world/,https://www.linkedin.com/company/10548156/admin/,Active,0.5,38.5,3.5,25,growth,0.85,3.8,3.5,0.3,3.8
CLARA Analytics,"CLARA Analytics improves claims outcomes in commercial insurance with easy-to-use AI-based products. The company’s product suite applies image recognition, natural language processing, and other AI-based techniques to unlock insights from medical notes, bills and other documents surrounding a claim. CLARA’s predictive insight gives adjusters “AI superpowers” that help them reduce claim costs and optimize outcomes for the carrier, customer and claimant. CLARA’s customers include companies from the top 25 global insurance carriers to large third-party administrators and self-insured organizations.",2017,60500000.0,5,2024-02-21,,Sunnyvale,California,United States,Oak HC/FT|Spring Lake Equity Partners|QBE Ventures|Nationwide Ventures|Aspen Capital Group,Jayant Lakshmikanthan,30,"""AI-Driven Insurance Claims Optimization Solutions""",https://www.claraanalytics.com/,https://www.linkedin.com/company/clara-analytics,Active,0.15,18.3,3.8,20,growth,0.85,4.2,3.5,0.5,3.7
Subtle Medical,"Subtle Medical develops AI-powered software solutions that enhance MRI and PET image quality and accelerate scan times. Its products, such as SubtleHD and SubtlePET, aim to improve diagnostic confidence and streamline clinical workflows. The company's technology is vendor-neutral and designed to expedite patient care.",2017,59200000.0,11,2025-07-09,,Menlo Park,California,United States,Bessemer Venture Partners|Foothill Ventures|Fusion Fund|DCVC|3E Bioventures,Enhao Gong|Greg Zaharchuk,30,"""AI-Enhanced Medical Imaging Solutions for Diagnostics""",https://subtlemedical.com/,https://www.linkedin.com/company/subtlemedical,Active,0.3,30.0,3.5,20,growth,0.85,3.8,3.5,0.5,3.7
Descript,"Descript is a collaborative audio and video editor that transcribes audio to a text document for editing. It also provides automated and manual transcribing solutions for voice audio files. In addition, the platform utilizes speech recognition technology to transcribe audio and video files in a short duration of time. Descript also offers AI-powered features and intuitive interface that fuel YouTube and TikTok channels, top podcasts, and businesses using video for marketing, sales, and internal training and collaboration",2017,100000000.0,4,2022-10-27,50000000.0,San Francisco,California,United States,OpenAI|Andreessen Horowitz|Spark Capital|Redpoint|HubSpot Ventures,Andrew Mason,175,"""AI-Driven Audio and Video Editing Solutions""",https://www.descript.com/,https://www.linkedin.com/company/descript,Active,1.5,12.0,3.8,20,unknown,0.85,4.0,3.5,0.8,3.5
Arine,Arine offers a comprehensive medication management platform that identifies and supports individuals at risk of medication-related problems to prevent negative health events. The platform integrates clinical expertise and data analytics to optimize medications and improve health outcomes.,2017,70000000.0,6,2025-05-16,30000000.0,San Francisco,California,United States,MaC Venture Capital|Town Hall Ventures|Katalyst Ventures|Kaiser Permanente Ventures|SCAN Group,David de Vries|Penjit Moorhead|Yoona Kim,175,"""AI-Driven Medication Management Solutions""",https://www.arine.io/,https://www.linkedin.com/company/arinehealth,Active,0.719,49.6,3.8,25,growth,0.85,4.2,3.8,0.5,3.9
Kong,"Kong develops cloud API technologies that allow organizations to build AI applications while ensuring centralized API security, governance, and visibility across all services. It is an API platform that develops cloud API technologies to help with productivity, automate security, and push the performance of APIs.",2017,344101000.0,7,2024-11-19,175000000.0,San Francisco,California,United States,Andreessen Horowitz|Index Ventures|Goldman Sachs|New Enterprise Associates|Sapphire Ventures,Augusto Marietti|Marco Palladino|Michele Zonca,750,"""Cloud API Management for AI and Security Solutions""",https://konghq.com/,https://www.linkedin.com/company/konghq,Active,0.61,33.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
MindsDB,MindsDB utilizes machine learning so its users can ask predictive questions of their data and receive accurate answers from it. Adam Carrigan and Jorge Torres founded the open source company with a mission to democratize machine learning. MindsDB was a graduate of YCombinator's recent Winter 2020 batch and was recently recognized by Forbes as one of America's most promising AI companies.,2017,54355000.0,6,2023-08-08,5000000.0,Berkeley,California,United States,Y Combinator|Speedinvest|Mayfield Fund|TQ Ventures|Benchmark,Adam Carrigan|Jorge Torres,30,"""Open Source Predictive Analytics for Machine Learning""",http://mindsdb.com/,https://www.linkedin.com/company/mindsdb,Active,18.3,19.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Jerry,"The Jerry app redefines and radically improves how drivers manage car ownership — from comparing and buying car insurance to financing, repairs, maintenance, and safety. Jerry helps more than 5 million U.S. customers find shockingly good insurance rates, refinance car loans with ease, track their driving score to stay safe on the road and get transparency into maintenance and repair costs.",2017,242000000.0,7,2023-08-02,110000000.0,Palo Alto,California,United States,Plug and Play|Goodwater Capital|Y Combinator|SV Angel|Liquid 2 Ventures,Art Agrawal|Lina Zhang|Musawir Shah,375,"""AI-Driven Auto Insurance and Ownership Management Solutions""",https://jerry.ai/,https://www.linkedin.com/company/jerryinc,Active,1.0,15.0,3.5,25,unknown,0.85,4.0,3.5,2.1,4.0
SambaNova Systems,"SambaNova Systems develops software and hardware solutions for artificial intelligence and machine learning applications. It creates systems that support data processing and model training. Their technology focuses on various computing tasks. SambaNova serves sectors including healthcare, finance, and autonomous vehicles.",2017,1141254686.0,7,2023-10-01,,Palo Alto,California,United States,BlackRock|Temasek Holdings|SoftBank Vision Fund|Walden International|Celesta Capital,Christopher Ré|Kunle Olukotun|Rodrigo Liang,375,"""AI-Driven Hardware and Software Solutions for Enterprises""",https://sambanova.ai/,https://www.linkedin.com/company/sambanova,Active,3.5,20.0,3.8,25,growth,0.85,4.2,3.7,1.8,3.9
LandingAI,"LandingAI is transforming how enterprises leverage AI by providing an advanced visual AI platform designed for unstructured data across images, documents, and videos. The company's innovative approach focuses on agentic workflows, enabling organizations to build, deploy, and scale dynamic AI solutions capable of autonomously interpreting complex visual and textual information and seamlessly integrating insights into operational processes. Founded by AI luminary Dr. Andrew Ng, LandingAI combines pioneering technology with practical, scalable AI solutions that extend well beyond traditional computer vision applications. LandingAI's platform facilitates intelligent, adaptable workflows across diverse industries, including manufacturing, healthcare, logistics, and more, significantly enhancing productivity, accuracy, and decision-making capabilities. Discover more at www.landing.ai.",2017,57000000.0,6,2024-06-05,,Palo Alto,California,United States,Insight Partners|Samsung Electronics|Pure Storage|AI Fund|Lenovo Capital and Incubator Group (LCIG),Andrew Ng,75,"""Visual AI Solutions for Unstructured Data Processing""",https://www.landing.ai/,https://www.linkedin.com/company/18386620/,Active,1.2,35.0,3.8,20,growth,0.85,4.0,3.5,0.5,3.5
Amperon,"Amperon is a provider of smart meters to deliver real-time energy data forecasts. There over 70M smart meters currently installed in the country, collecting 15 minute resolution electricity data for every type of ratepayer (including residential, commercial, and industrial). The data has been relatively untapped for the past decade, and Amperon is leveraging it to charge forward and bring AI to the energy world to usher in the smart grid of the future.",2017,30984999.0,8,2025-07-16,,Houston,Texas,United States,SV Angel|D. E. Shaw & Co.|Energize Capital|Powerhouse Ventures|National Grid Partners (NGP),Abe Stanway|Sean Kelly,175,"""AI-Driven Smart Meter Energy Data Solutions""",https://www.amperon.co/,https://www.linkedin.com/company/amperon,Active,5.0,10.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Applied Intuition,"Applied Intuition develops software tooling and platforms that support the creation, testing, and deployment of autonomous vehicle systems. The company offers products such as a Vehicle OS, simulation tools, data exploration tools, and autonomy stacks tailored for automotive, trucking, construction, agriculture, and defense industries. It collaborates with vehicle manufacturers and suppliers to integrate in‑vehicle and cloud-based development environments and assist with scenario simulation and validation. The company also participates in demonstration projects and partnerships—including work on defense autonomy programs and partnerships with OEMs—to support technology licensing and deployment activities.",2017,1501500000.0,8,2025-06-17,600000000.0,Mountain View,California,United States,Andreessen Horowitz|General Catalyst|BlackRock|Tribe Capital|Bond,Peter Ludwig|Qasar Younis,750,"""Autonomous Vehicle Development and Simulation Software""",https://appliedintuition.com/,https://www.linkedin.com/company/applied-intuition-inc,Active,0.3,13.0,3.5,20,unknown,0.85,4.0,3.5,1.5,3.8
Rezolve AI,"Rezolve AI platform implements AI-powered auto resolution skills to deliver a highly autonomous employee servicing experience. Rezolve AI provides a top-notch auto-resolution and microlearning platform, Rezolve. Its AI-powered virtual assistance has pre-built ""auto-resolution"" skills to automate customer help desks, internal onboarding and training programs, and knowledge management platforms.",2017,22500000.0,5,2023-02-09,11000000.0,Dublin,California,United States,Venture Catalysts|100Unicorns|Exfinity Venture Partners|Pentathlon Ventures|Tri-Valley Ventures,Manish Sharma|Saurabh Kumar|Udaya Bhaskar Reddy,175,"""AI-Driven Employee Service Automation Platform""",https://www.rezolve.ai/,https://www.linkedin.com/company/rezolveai,Active,1.2,35.0,3.5,20,growth,0.85,3.8,3.5,0.8,3.7
Theta Lake,"Theta Lake’s multi-award winning product suite provides patented compliance and security for modern collaboration platforms, enabling limitless integrations to unify the capture of any UCC platform across all channels. Major integrations include Zoom, RingCentral, Microsoft Teams, Webex by Cisco, Slack, Asana, Movius, Mural and more. Theta Lake can capture, act as a unified archive connector across modalities for pre-existing archives of record, and/or act as a completely unified archive for all eComms, aComms (voice), vComms (video and images), and more. In addition to comprehensive capture and archiving, Theta Lake enables unified search and full replay across all modalities and content types including full conversation views across meshed UCC tools and media types. With unified visibility, customers can more successfully implement proactive compliance using patented ML and AI to detect regulatory, privacy, and security risks in communications.",2017,67700000.0,4,2022-03-23,50000000.0,Santa Barbara,California,United States,Lightspeed Venture Partners|Battery Ventures|Cisco Investments|Salesforce Ventures|Wells Fargo,Devin Redmond|Rich Sutton,175,"""Unified Compliance and Security for Collaboration Platforms""",https://thetalake.com/,https://www.linkedin.com/company/thetalake/,Active,1.2,25.0,3.8,20,growth,0.85,4.2,3.7,0.5,3.5
InVideo,"InVideo offers a browser-based platform for video creation and editing. The company provides templates, media assets, and customizable features. It includes a flexible timeline and a drag-and-drop editor. InVideo also provides customer support and has a community for creators. Sanket Shah and Anshul Khandelwal are the founders of invideo",2017,52500000.0,5,2021-07-06,35000000.0,San Francisco,California,United States,Lightspeed Venture Partners|RTP Global|Peak XV Partners|Titan Capital|Hummingbird Ventures,Abhilash Hande|Anshul Khandelwal|Harsh Vakharia|Pankit Chheda|Sanket Shah,175,"""AI-Driven Video Creation and Editing Platform""",http://invideo.io/,https://www.linkedin.com/company/invideoio,Active,0.15,25.0,3.5,20,growth,0.85,3.8,3.5,0.3,3.7
Monarch Tractor,"Monarch Tractor creates fully electric, autonomous tractors designed to enhance agriculture productivity, sustainability, and safety. Monarch tractors are fully electric, which reduces reliance on fossil fuels and decreases greenhouse gas emissions, helping farmers lower their carbon footprint and achieve sustainability goals. These tractors operate autonomously, utilizing advanced sensors and machine learning to navigate fields, monitor crop health, and perform tasks without human intervention, enabling precision farming. Equipped with sensors that collect data on crop health, soil conditions, and other variables, Monarch tractors analyze this data to provide farmers with actionable insights for optimizing their farming practices.",2017,214000000.0,6,2025-07-23,,Livermore,California,United States,Gaingels|At One Ventures|Sahin Boydas|CNH Industrial|Astanor Ventures,Carlo Mondavi|Mark Schwager|Praveen Penmetsa|Zachary Omohundro,375,"""Autonomous Electric Agricultural Machinery Solutions""",https://monarchtractor.com/,https://www.linkedin.com/company/monarch-tractor,Active,1.2,14.5,3.5,20,unknown,0.85,4.0,3.5,0.8,3.8
Brightseed,"Brightseed is a pioneer in biosciences and artificial intelligence that illuminates nature to restore human health. Through Forager® A.I. and clinical evaluation, Brightseed helps companies gain the deepest insight into bioactives and their innovation potential. Forager A.I. accelerates bioactive discovery and biological validation from years to months – and is rapidly revealing new connections between nature and humanity. Brightseed partners with companies across the consumer health continuum to provide novel insights and science-backed health solutions.  Bioactives are small molecule compounds produced by plants, fungi, and microbes that grow in and adapt to environments that present a wide range of challenges to their survival. Bioactives also benefit the health of humans – they are the enlivening caffeine in tea, the powerful antioxidant lycopene in tomatoes, and they inform active ingredients in medicines like Taxol, Aspirin, and Metformin, a first-line treatment for Type 2 diabetes, derived from the French lilac flower. Science has long known that bioactives are critical to human health, yet the vast majority remain unknown and uncharted. Brightseed’s A.I., Forager®, discovers bioactives in nature and maps them to human health outcomes at a rate and accuracy that was previously impossible.",2017,120800000.0,6,2023-12-19,1600000.0,San Francisco,California,United States,Bill & Melinda Gates Foundation|Temasek Holdings|S2G Investments|Fifty Years|VamosVentures,Jim Flatt|Lee Chae|Sofia Elizondo,75,"""AI-Driven Bioactive Discovery for Health Solutions""",https://brightseedbio.com/,https://www.linkedin.com/company/brightseedinc,Active,0.2,25.0,3.5,20,growth,0.85,3.8,3.2,1.5,3.7
